,rate_loc,frac_pos,GoF,R,date
0,0.037054841801374416,0.30757135234637367,761.2833484764544,0.6539062499999926,15-06-2020
1,0.03782903657142023,0.29764544340005233,755.1482311542492,0.6389648437499926,16-06-2020
2,0.03907319992780692,0.28123577490275603,692.1543872489,0.5888671874999925,17-06-2020
3,0.03409927324275493,0.29803392431208153,683.4277091696993,0.5141601562499923,18-06-2020
4,0.032067380067637666,0.2972534212676461,671.3788221228095,0.48779296874999245,19-06-2020
5,0.03696684129652563,0.27050169817430647,587.8342814332548,0.4781249999999925,20-06-2020
6,0.03827722579192595,0.2663884988797186,652.5112692733181,0.5229492187499923,21-06-2020
7,0.04860009016854748,0.23570441102456424,780.4502875810633,0.6363281249999926,22-06-2020
8,0.0441132197604385,0.22561429451404502,886.7578044051152,0.6886230468749925,23-06-2020
9,0.04192629070952543,0.22694477987178652,778.5906651241381,0.6134765624999926,24-06-2020
10,0.03930162034928803,0.22731620135792346,760.8564313239945,0.5985351562499924,25-06-2020
11,0.03913519289111718,0.23846568487040856,654.2977303273209,0.5471191406249925,26-06-2020
12,0.04444994759029207,0.2143336435944443,613.5468446367364,0.5835937499999926,27-06-2020
13,0.05192210967041312,0.20407261308076602,572.2095290662161,0.6187499999999926,28-06-2020
14,0.041297421084891595,0.20884283490925332,630.6085123696312,0.6099609374999926,29-06-2020
15,0.05344420831694153,0.19166180854665646,559.4702482408144,0.6644531249999928,30-06-2020
16,0.043522206749767145,0.1837266070172409,608.1945760201539,0.6903808593749926,01-07-2020
17,0.03225524807020415,0.1925844850766416,733.9015494783483,0.6653320312499926,02-07-2020
18,0.028196793310344415,0.18833023910481617,776.6159331755712,0.6653320312499926,03-07-2020
19,0.027697246082279935,0.17888157031114613,733.4639449762941,0.6512695312499924,04-07-2020
20,0.043082120865583426,0.1847242620855228,634.8366628134477,0.7233398437499926,05-07-2020
21,0.0689454330447917,0.16335488024205422,664.5479198043386,0.9210937499999928,06-07-2020
22,0.07120130852694284,0.1531194564552809,810.5355543960134,1.085449218749993,07-07-2020
23,0.07895296913171,0.14968697728339506,904.0491578590411,1.195312499999993,08-07-2020
24,0.08852487709154944,0.1613951781153786,874.3596652070993,1.261230468749993,09-07-2020
25,0.1103720989762224,0.1461058898225863,896.029821751897,1.3965820312499932,10-07-2020
26,0.12100552178919316,0.14335425331866455,875.0073135584797,1.4071289062499932,11-07-2020
27,0.12402625715360036,0.14592308740002063,1080.6687742224647,1.5767578124999932,12-07-2020
28,0.11624912768533546,0.14444672357628555,1232.9414335990732,1.7024414062499935,13-07-2020
29,0.09811784692937314,0.14376178413442744,1302.390604391939,1.6787109374999936,14-07-2020
30,0.11243388429908802,0.15227145881411175,1177.5232088435794,1.6444335937499934,15-07-2020
31,0.12590112603945167,0.1547851449533256,1221.1476656661825,1.7041992187499935,16-07-2020
32,0.14119372347234715,0.1478890697690487,1156.4493434328288,1.7683593749999937,17-07-2020
33,0.13887355878367041,0.14698220857450028,1180.7956081744949,1.8281249999999936,18-07-2020
34,0.12072987495410406,0.14569570588859385,1252.4236881287586,1.6883789062499934,19-07-2020
35,0.12160330648377257,0.14664490333774208,1206.3912259676365,1.6549804687499936,20-07-2020
36,0.11833253240787862,0.14766304905283206,1277.3119100873341,1.6189453124999935,21-07-2020
37,0.10842804666583747,0.15526283900064422,1373.001002679174,1.5600585937499938,22-07-2020
38,0.1265355412752424,0.15448659362279515,1304.0699770507413,1.6874999999999936,23-07-2020
39,0.14270777626853862,0.15024129710858394,1318.9443429153232,1.7762695312499934,24-07-2020
40,0.15494115476030842,0.15524458018651105,1175.966547217752,1.8166992187499937,25-07-2020
41,0.1513498855382202,0.15610589009202602,1397.6149300799834,1.8896484374999942,26-07-2020
42,0.17789182003788373,0.1481033666150293,1501.7999443630263,2.1120117187499945,27-07-2020
43,0.19187244713047724,0.15252773516280194,1577.3504480631386,2.1946289062499944,28-07-2020
44,0.19292360856884386,0.15277314306277046,1716.9983847835272,2.175292968749994,29-07-2020
45,0.19443439637465754,0.16361986087018007,1725.656849100162,2.197265624999994,30-07-2020
46,0.17958046174140632,0.17360283359756395,1660.1790164513332,2.012695312499994,31-07-2020
47,0.1598271756852045,0.19576422521676762,1574.4216696049152,1.8210937499999937,01-08-2020
48,0.16059169009327873,0.20260297504342772,1637.7522874896797,1.8817382812499936,02-08-2020
49,0.14993927522655787,0.21103040380942517,1800.6624255700453,1.8931640624999941,03-08-2020
50,0.15058036155615662,0.21909033450962592,1876.5462792823864,1.9160156249999938,04-08-2020
51,0.1453140680717403,0.22602604319761074,1787.7313129772656,1.8096679687499932,05-08-2020
52,0.13994412489311991,0.23949530078142656,1696.1273140207504,1.6945312499999936,06-08-2020
53,0.1507083608210083,0.24806384535838374,1738.8199184945986,1.7534179687499938,07-08-2020
54,0.15734205982502314,0.2563392467939901,1645.9912584636243,1.7578124999999936,08-08-2020
55,0.12696727156639098,0.26735621435608875,1486.0086067380141,1.500292968749993,09-08-2020
56,0.1114459277733742,0.28389702173806275,1486.125052798131,1.362304687499993,10-08-2020
57,0.09294527730857835,0.290845883487092,1657.818739291435,1.2335449218749932,11-08-2020
58,0.08862085440312056,0.3028219376159617,1596.649466182248,1.168066406249993,12-08-2020
59,0.08247405753426704,0.31994821383131006,1401.4421129741602,1.0564453124999929,13-08-2020
60,0.0649137720943943,0.32628789639724753,1498.822209239497,0.9395507812499929,14-08-2020
61,0.06121522173285488,0.3420794426660739,1512.1172916619673,0.9004394531249926,15-08-2020
62,0.0645613507879898,0.33786976646715294,1546.611174977709,0.9465820312499929,16-08-2020
63,0.06722371005767866,0.3412368497990112,1688.954558620125,1.021728515624993,17-08-2020
64,0.07183847645093935,0.3478003791011323,1454.2861803239848,0.9738281249999928,18-08-2020
65,0.06762798190116914,0.3588031421749607,1561.7162229227358,0.9878906249999929,19-08-2020
66,0.06581330774506595,0.38652675561016137,1396.6795489838378,0.9149414062499928,20-08-2020
67,0.06740830678871151,0.3938520823378581,1300.7340372580636,0.9052734374999928,21-08-2020
68,0.06999473960138863,0.39393755343936,1354.4563859740213,0.9624023437499928,22-08-2020
69,0.06377678405260673,0.4026727914369525,1327.5892352966216,0.9096679687499928,23-08-2020
70,0.06797609767798948,0.42077569392927594,1329.0627819191625,0.9377929687499929,24-08-2020
71,0.0707291503681336,0.3857459007940884,1342.1065900554754,0.9571289062499927,25-08-2020
72,0.07545163862640053,0.37832587425982456,1315.4753560847419,0.9834960937499929,26-08-2020
73,0.08758146049454814,0.35171517028392096,1281.4255241117435,1.019531249999993,27-08-2020
74,0.09660525314975524,0.331723456276871,1273.8482357453918,1.0674316406249929,28-08-2020
75,0.09519307665643276,0.30961306414536083,1413.5613869899157,1.103466796874993,29-08-2020
76,0.10528347145766016,0.26677017017570576,1766.3538139553752,1.2858398437499934,30-08-2020
77,0.11970288532669641,0.24021727842936708,1970.3248487484796,1.4510742187499934,31-08-2020
78,0.1231470788779546,0.21538031317460968,2119.3280344117684,1.5086425781249932,01-09-2020
79,0.12215602886164544,0.20802652643905087,2403.7731696176115,1.5539062499999936,02-09-2020
80,0.12040313973557161,0.1875457044442944,2565.871730815248,1.5728027343749935,03-09-2020
81,0.13719454932754116,0.17394723843017956,2951.4243999996675,1.7630859374999936,04-09-2020
82,0.1289850928832309,0.1576785414096622,3398.899539314066,1.7520996093749932,05-09-2020
83,0.14254049085895512,0.15058221606871638,3329.9999362234717,1.8140624999999935,06-09-2020
84,0.15047057193441984,0.1463714793120734,3418.3497131043005,1.8413085937499938,07-09-2020
85,0.14940374113328253,0.13548626056191215,3541.8956425390834,1.7999999999999938,08-09-2020
86,0.15407379011390718,0.14065591727548796,3469.2197145238,1.8052734374999937,09-09-2020
87,0.1516748521572296,0.12787740411806897,4000.4653040351573,1.8588867187499938,10-09-2020
88,0.1421761416290243,0.12647340061641008,4444.729479904975,1.7929687499999936,11-09-2020
89,0.14474539886353083,0.1218954159884619,5049.868914519381,1.8676757812499938,12-09-2020
90,0.15337282508611655,0.11597878287533187,5301.7094882817455,1.9485351562499942,13-09-2020
91,0.15792793232698332,0.11379587199286033,5883.487079002936,2.043457031249994,14-09-2020
92,0.1657991346465127,0.11024580441385595,5898.809348237324,2.100585937499994,15-09-2020
93,0.15451695265137882,0.1152192101441859,5999.794114026685,1.9832519531249935,16-09-2020
94,0.15281793449554187,0.11559357557454852,6151.15384628991,1.9538085937499938,17-09-2020
95,0.154414684558287,0.12144329267856468,5629.2816195506675,1.884814453124994,18-09-2020
96,0.1641667532399877,0.12106679897682504,5379.281532360428,1.9621582031249938,19-09-2020
97,0.16014781222562302,0.1251531601413519,5095.305478998586,1.889208984374994,20-09-2020
98,0.1504398146562741,0.12616546741774753,6269.783098524096,1.9129394531249937,21-09-2020
99,0.14444539678941481,0.13192353211472457,6769.292998616076,1.8802001953124936,22-09-2020
100,0.14396634356686228,0.13867919068530352,6072.428084888443,1.8061523437499938,23-09-2020
101,0.15197229884499355,0.13851509034773996,5220.003019009537,1.8076904296874936,24-09-2020
102,0.14753097935928933,0.15032981929324316,5155.385477187834,1.7296874999999936,25-09-2020
103,0.1481643985799746,0.15341788834921327,5365.690737434332,1.7301269531249936,26-09-2020
104,0.14729316100012502,0.15631242645872628,5187.518066785949,1.7450683593749936,27-09-2020
105,0.14133406470566096,0.16245633434727536,6054.449487944297,1.760668945312494,28-09-2020
106,0.13906402479346036,0.16624562710917073,6292.706243702182,1.7736328124999936,29-09-2020
107,0.13980843090195003,0.17234036110883316,6882.41706160022,1.8265869140624937,30-09-2020
108,0.1418648563003269,0.17643747801460935,6946.54767345786,1.8437255859374935,01-10-2020
109,0.13969178259148013,0.18100005282351125,7066.287516416214,1.8327392578124935,02-10-2020
110,0.14217668525641752,0.18241252483891893,8356.1168152326,1.9072265624999936,03-10-2020
111,0.13073158128618695,0.18440764471452784,10574.859823249353,1.9239257812499932,04-10-2020
112,0.13737853148489346,0.19510578047942223,8993.576670046905,1.9248046874999936,05-10-2020
113,0.1494363183106785,0.1993916002324582,8245.274591255618,1.9942382812499935,06-10-2020
114,0.14620116072796494,0.20769185636318377,8030.524259653792,1.9452392578124937,07-10-2020
115,0.13062367466001445,0.22257404824588617,9983.026904025384,1.8843749999999937,08-10-2020
116,0.1363736085661868,0.2334834565691689,8050.977837873687,1.8131835937499936,09-10-2020
117,0.1497757149858807,0.24228515416263657,5824.924365269624,1.7837402343749935,10-10-2020
118,0.14222355238234724,0.2528091658734231,5846.504710268795,1.7386962890624937,11-10-2020
119,0.13018585079740183,0.2657686168718402,6728.478405048546,1.6786073567008828,12-10-2020
120,0.13452343372788153,0.2797562900943489,5791.881074335329,1.641853182878817,13-10-2020
121,0.13402708807833463,0.29244015685746527,5558.656266835036,1.5827607808560937,14-10-2020
122,0.13632996827014712,0.30684173708970125,4702.938452341781,1.5345304027931008,15-10-2020
123,0.13707926745060822,0.3268558426909918,3818.0338290967866,1.4693063516545173,16-10-2020
124,0.1378182722558267,0.34189813277174275,3540.9207953406485,1.4187569137415363,17-10-2020
125,0.1327645497303454,0.35353060764720384,4046.1009393994027,1.434022707437774,18-10-2020
126,0.12524901349490405,0.3704238662478528,4742.383797194692,1.439980440814658,19-10-2020
127,0.13546903347014447,0.3802475937985363,4175.372995780787,1.455714442670533,20-10-2020
128,0.13482338128087573,0.39934274571742273,3711.5881520690864,1.3985844817352284,21-10-2020
129,0.13003179709004598,0.4221272098426502,3548.5953665032553,1.3383336813479827,22-10-2020
130,0.13604128074504837,0.4410665757095951,3218.3119577843327,1.3569398476828174,23-10-2020
131,0.13512115088321974,0.4553315644567955,3224.9438322291317,1.308967370484416,24-10-2020
132,0.12252930571034054,0.47340498949391296,3336.0493870879427,1.2284911293812515,25-10-2020
133,0.10854012791067362,0.497001364619108,3536.3000398931645,1.1384576880656214,26-10-2020
134,0.11613257628032425,0.5182315783349359,3191.4584419424086,1.16276484966586,27-10-2020
135,0.11779622751404548,0.5186840186189506,3015.9123467824247,1.1384958399568963,28-10-2020
136,0.10342470826015185,0.5448844326380439,2778.3412654367467,0.999549272555427,29-10-2020
137,0.09892640501854193,0.5689799026243098,2679.2614838253025,0.9090379949595855,30-10-2020
138,0.10681125634373012,0.5814687876364724,2800.921262260105,0.8549786549977086,31-10-2020
139,0.09670327776048138,0.5873089388697231,2504.333770852531,0.8111919038595173,01-11-2020
140,0.078941451909667,0.5915828687722351,2419.4864456718483,0.7762895727046475,02-11-2020
141,0.07963842080616335,0.5956365265454878,2331.8936068893095,0.741086454421698,03-11-2020
142,0.08015814118657293,0.6045844364196596,2198.216867416986,0.7221759147991466,04-11-2020
143,0.07127728115747116,0.6105423350278475,2183.296866484282,0.6736774523731529,05-11-2020
144,0.06340429508795502,0.6215512108776658,2134.478753247507,0.6281527494359982,06-11-2020
145,0.06588896126892899,0.5977137046092669,2076.451044984288,0.6381246026381938,07-11-2020
146,0.06840915056804059,0.6024656377546462,2105.56078769639,0.6613962869601466,08-11-2020
147,0.0725002754732868,0.5866891999103049,2244.507763454214,0.7211472430246867,09-11-2020
148,0.07519286964103199,0.5674599729232187,2354.811677871974,0.7606590548723978,10-11-2020
149,0.08237629453818944,0.5300064187378708,2390.8089771593286,0.8302188592146897,11-11-2020
150,0.07832475614294922,0.5564871292225665,2379.6143455458227,0.7854030173088276,12-11-2020
151,0.07786382148020501,0.5638392358324001,2180.8504539412506,0.7479741887727374,13-11-2020
152,0.08293732514855934,0.5362020874076746,2238.7001378607483,0.7659915752135146,14-11-2020
153,0.08730069153847596,0.5124193708953056,2353.4084813333084,0.8095054552713395,15-11-2020
154,0.09475183276596007,0.4958730222466092,2443.9728860348405,0.8966334972869326,16-11-2020
155,0.098125884140318,0.47762293801065925,2667.4242942287124,0.9875821311360464,17-11-2020
156,0.09772334021632562,0.46558605579171103,2799.319394930326,1.0150028384374084,18-11-2020
157,0.09821339733898667,0.4610824330963479,2613.9487022234202,0.994447712389337,19-11-2020
158,0.09356431506457728,0.47299655222864057,2549.1820655451793,0.9332755992885182,20-11-2020
159,0.10075800712097518,0.4674317025177159,2417.90123922698,0.8968144486747407,21-11-2020
160,0.09819790024944484,0.4522500624914156,2343.717665132897,0.908944432957039,22-11-2020
161,0.1034053270497555,0.4387387543604289,2495.0577254181803,0.990929627346378,23-11-2020
162,0.10286497035771415,0.4296756911080044,2500.706019161727,1.010739563633854,24-11-2020
163,0.10684891620243409,0.44012565607359166,2533.8960165409258,1.0464487589781932,25-11-2020
164,0.10405285780085265,0.4412374568212591,2429.5208184061785,1.0066523274946655,26-11-2020
165,0.10214479102709431,0.45625130520517204,2597.860593047797,1.0307017253441415,27-11-2020
166,0.1068787980381322,0.44807683875938475,2451.7820743819148,1.0202579275720647,28-11-2020
167,0.10715695641847539,0.4437790491931718,2633.184606832462,1.074263280612518,29-11-2020
168,0.12313340000378954,0.42781388756016414,2787.662065029358,1.2432824028654559,30-11-2020
169,0.1345584697397042,0.4068199658191943,3130.4160955212465,1.3765465962845609,01-12-2020
170,0.13834971270756777,0.40676371411335244,3481.446812899301,1.4376820097607816,02-12-2020
171,0.1506366297355265,0.4257637876054097,3096.370591363997,1.4560878519265996,03-12-2020
172,0.15511526254933927,0.43040189949366253,2969.036098925943,1.4648246412445696,04-12-2020
173,0.15865983633091668,0.4364402362021232,2917.8215963475536,1.4674657747529414,05-12-2020
174,0.15721124292564442,0.4326192861177943,2959.145359955879,1.4922637367536487,06-12-2020
175,0.1495451898159989,0.4397487520341497,3422.726040169376,1.5468320975390482,07-12-2020
176,0.18298010122835381,0.41668093482929075,3259.2054495214625,1.7296641917934024,08-12-2020
177,0.17940402950615492,0.42578057740080955,3408.0705975810442,1.7404801333238962,09-12-2020
178,0.1905889206251341,0.43282933182285166,3139.505396076092,1.7310184858828326,10-12-2020
179,0.1816394267103163,0.4558386223489486,3239.8821735951046,1.6093509763242564,11-12-2020
180,0.18160380370314405,0.44328394232025714,3134.4347816475783,1.5826122286682143,12-12-2020
181,0.17420981072472236,0.46551426236861687,3055.2857081233497,1.5483143358286895,13-12-2020
182,0.18513995933202496,0.44897760935127573,3319.3915256179403,1.800185675435974,14-12-2020
183,0.19820782485758612,0.4282955841962057,3592.1145386528137,1.87880276590168,15-12-2020
184,0.18290863009093766,0.4537844894013153,3288.278705036138,1.6854270402187344,16-12-2020
185,0.16281354244798354,0.48579597373060807,3357.7567247822813,1.5360386699680155,17-12-2020
186,0.15274604415661255,0.5047602964055168,3031.2696634867643,1.4227788021865535,18-12-2020
187,0.14287576165981597,0.523453371309568,2823.947368157347,1.2418733901362997,19-12-2020
188,0.12836411085267277,0.5445309948619473,2751.1740943890286,1.135251192582736,20-12-2020
189,0.12386986138847508,0.5528915543262655,2670.061511908282,1.113979655530315,21-12-2020
190,0.13051876151311764,0.542959742880622,2744.203314101901,1.1353520512976336,22-12-2020
191,0.12249047239178251,0.5542277129235573,2744.1137356443705,1.0730324639867221,23-12-2020
192,0.10129343387171955,0.5943530253197623,2550.0246565798016,0.9233309396799856,24-12-2020
193,0.09359063943004035,0.6121978442046058,2496.5625033201163,0.8519361509267002,25-12-2020
194,0.0905994455037986,0.6212513203206751,2369.00918669852,0.8269062716137302,26-12-2020
195,0.09308417736425337,0.6344104460260486,2453.905662649342,0.8507834267161394,27-12-2020
196,0.10083545436803236,0.6145987407785601,2558.8584127648037,0.9409734692585272,28-12-2020
197,0.1049558634850656,0.5938715302447889,2598.9067926609614,0.9587962515020312,29-12-2020
198,0.0973420672926402,0.6616189284303735,2442.2097901246843,0.8210007670248265,30-12-2020
199,0.09250718208539666,0.6972478848152711,2393.2565494906544,0.80626175029844,31-12-2020
